unique_transaction_id,transaction_status,fyq,cfda_program_num,sai_number,account_title,recipient_name,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,federal_award_id,federal_award_mod,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,assistance_type,record_type,correction_late_ind,fyq_correction,principal_place_code,principal_place_state,principal_place_cc,principal_place_country_code,principal_place_zip,principal_place_cd,cfda_program_title,agency_name,project_description,duns_no,duns_conf_code,progsrc_agen_code,progsrc_acnt_code,progsrc_subacnt_code,receip_addr1,receip_addr2,receip_addr3,face_loan_guran,orig_sub_guran,fiscal_year,principal_place_state_code,recip_cat_type,asst_cat_type,recipient_cd,maj_agency_cat,rec_flag,recipient_country_code,uri,recipient_state_code,exec1_fullname,exec1_amount,exec2_fullname,exec2_amount,exec3_fullname,exec3_amount,exec4_fullname,exec4_amount,exec5_fullname,exec5_amount,last_modified_date
9147689ab6916bc2b90d88f020bcba83,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM031105,000,543779.00,.00,543779.00,08/28/2013,07/01/1982,06/30/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203220,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Genetic Analysis of Genes Controlling a Position Effect,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM031105-000-32-2013-93859-75-0851-NON,CA,,,,,,,,,,,07/07/2014
2158688ad317da724d743cbfe91cf6b5,active,,93.110,SAI UNAVAILABLE,Health Resources and Services,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",7526: HEALTH RESOURCES AND SERVICES ADMINISTRATION,T76MC00002,2,-3056.00,.00,-3056.00,12/14/2012,07/01/1954,05/31/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,,,USA,,9,Maternal and Child Health Federal Consolidated Programs,HEALTH RESOURCES AND SERVICES ADMINISTRATION,TRAINING IN MATERNAL AND CHILD HEALTH,124726725,,75,0350,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-192-T76MC00002-2-54-2013-93110-75-0350-NON,CA,,,,,,,,,,,06/05/2014
872bcc505025a44a8e8db91b956f10f0,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM094890,000,284505.00,.00,284505.00,09/02/2013,09/01/2010,08/31/2014,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947045940,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,METHODS FOR PURIFICATION OF INDIVIDUAL NUCLEAR PRE-MESSENGER RNA-PROTEIN COMPLEXE,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM094890-000-4-2013-93859-75-0851-NON,CA,,,,,,,,,,,09/05/2013
246a9ee6869cbab291693b6625f27c2d,active,,93.279,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R01DA034685,000,707605.00,.00,707605.00,08/26/2013,09/01/2013,05/31/2018,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203190,9,Drug Abuse and Addiction Research Programs,NATIONAL INSTITUTES OF HEALTH,Dopamine and Frontostriatal Function,124726725,,75,0893,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-114-R01DA034685-000-1-2013-93279-75-0893-NON,CA,,,,,,,,,,,06/05/2014
c633bbdfcd9f014ed506db871e87aeae,active,,93.310,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,DP5OD017851,000,1.00,.00,1.00,09/19/2013,09/19/2013,08/31/2018,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203200,9,Trans-NIH Research Support,NATIONAL INSTITUTES OF HEALTH,"Developing a reduced complexity model gut microbiome in the behavior model, Droso",124726725,,75,0873,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-205-DP5OD017851-000-1-2013-93310-75-0873-NON,CA,,,,,,,,,,,09/05/2014
358bf391abf747fa4b1771559b31fc8d,active,,81.049,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",DESC0010566,A000,698201.00,.00,698201.00,09/19/2013,09/19/2013,08/31/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947010001,CA09,Office of Science Financial Assistance Program,"ENERGY, DEPARTMENT OF","MULTI-'OMIC' ANALYSES OF THE DYNAMICS, MECHANISMS, AND PATHWAYS FOR CARBON TURNOVER IN GRASSLAND SOIL UNDER TWO CLIMATE REGIMES",1247267250000,,89,0222,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,10/08/2013
103089b5535014d64e7e66d2e5ae3bd8,active,,93.865,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R01HD074695,000,503652.00,.00,503652.00,07/08/2013,07/10/2013,04/30/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203220,9,Child Health and Human Development Extramural Research,NATIONAL INSTITUTES OF HEALTH,Genetic Risk for Orofacial Clefts in the Folate/Homocysteine Pathway,124726725,,75,0844,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-50-R01HD074695-000-1-2013-93865-75-0844-NON,CA,,,,,,,,,,,05/20/2014
d59f1170523aae66e96eb1fe3aac2a8b,active,,93.242,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01MH045064,000,502082.00,.00,502082.00,07/10/2013,04/01/1990,06/30/2018,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947201650,9,Mental Health Research Grants,NATIONAL INSTITUTES OF HEALTH,"Adult Follow-up of Girls with ADHD: Predictors, Mediators, and Mechanisms",124726725,,75,0892,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-134-R01MH045064-000-19-2013-93242-75-0892-NON,CA,,,,,,,,,,,06/20/2014
d7bfa225a6dd4326148e608722b112f8,active,,93.855,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R21AI094169,000,164966.00,.00,164966.00,07/03/2013,07/01/2012,06/30/2014,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947203200,9,"Allergy, Immunology and Transplantation Research",NATIONAL INSTITUTES OF HEALTH,TITLE: ROLE OF HEPARAN SULFATE IN B-CELL RESPONSES,124726725,,75,0885,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-104-R21AI094169-000-2-2013-93855-75-0885-NON,CA,,,,,,,,,,,07/19/2013
0f01183716c6e0fad7e63c2fd3e770be,active,,45.301,SAI EXEMPT,Office of Museum and Library Services: Grants and Administration,Regents of the University of California,06000,Berkeley,001,Alameda,947045940,25: All other,A: New assistance action,5950: THE INSTITUE OF MUSEUM AND LIBRARY SERVICES,MA-10-13-0092-13,,147088.00,149964.00,297052.00,08/15/2013,11/01/2013,10/31/2015,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,,947045940,CA09,Museums for America,THE INSTITUE OF MUSEUM AND LIBRARY SERVICES,Museums for America,124726725,,59,0301,,2150 Shattuck Avenue,Suite 313,,.00,.00,2013,CA,o: Other,g,CA09,5900: NATIONAL FOUNDATION ON THE ARTS AND THE HUMANITIES,NON,,,CA,,,,,,,,,,,09/04/2013
063914cfaa56d6223e8a2b4ed82b9ba3,active,,12.300,NO SAI  N000143438,"Research, Development, Test and Evaluation, Navy","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,9700: DEPT OF DEFENSE,N000141310551,,108713.00,.00,1233247.00,06/19/2013,06/19/2013,05/31/2017,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic and Applied Scientific Research,DEPT OF DEFENSE,Direct Electron-Mediated Control of Hybrid Multi-cellular Robots,124726725,,17,1319,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013N000143438,CA,,,,,,,,,,,09/05/2013
0bd231dd4fd9d77a2f57973fe85f099f,active,,81.135,SAI EXEMPT,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",00562,ALAMEDA,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",DEAR0000402,A000,1100000.00,220418.00,1320418.00,09/26/2013,09/26/2013,08/31/2015,05: Cooperative agreement,2: Individual action,: Current record,,0600562,CALIFORNIA,ALAMEDA,,945010009,CA13,Advanced Research Projects Agency - Energy,"ENERGY, DEPARTMENT OF",DEVELOP METAL-ORGANIC FRAMEWORKS AS ADSORBENTS FOR INDUSTRIAL CARBON CAPTURE.,1247267250000,,89,0337,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,10/08/2013
2a1e1c27aa4b62f27112a252a80e7de4,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX13AJ59G,1,100000.00,.00,.00,08/22/2013,08/22/2013,04/22/2016,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,THE DETECTION AND STUDY OF 1-10 EARTH-MASS PLANETS AROUND NEARBY STARS IS A KEY NEXT STEP IN PLANETARY ASTROPHYSICS. DOPPLER MEASUREMENTS BY OUR GROU,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,09/20/2013
55697a685fe7edaaae46405129fadfec,active,,15.807,SAI EXEMPT,"Surveys, Investigations, and Research","REGENTS OF THE UNIVERSITY OF CALIFO RNIA, THE",06000,BERKELEY,001,Alameda,947040000,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),1434: GEOLOGICAL SURVEY,G10AC00093,0004,226638.00,.00,226638.00,01/31/2013,02/22/2010,01/31/2015,05: Cooperative agreement,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947040000,9,Earthquake Hazards Reduction Program,GEOLOGICAL SURVEY,OPERATION OF THE NORTHERN CALIFORNIA EARTHQUAKE MANAGEMENT CENTER AND THE UC BERKELEY,1247267250000,,14,0804,,SPONSORED PROJECTS OFFICE,,,.00,.00,2013,CA,h: Higher Education,g,9,"1400: INTERIOR, DEPARTMENT OF THE",NON,,,CA,,,,,,,,,,,05/10/2013
f6206e51433704a2d14da37aac0a2116,active,,81.049,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,D: Funding adjustment to completed project,"8900: ENERGY, DEPARTMENT OF",DESC0008084,A001,150000.00,.00,150000.00,04/30/2013,06/14/2012,06/30/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947010001,CA09,Office of Science Financial Assistance Program,"ENERGY, DEPARTMENT OF",REPURPOSING THE SACCHAROMYCES CEREVISIAE PEROXISOME FOR COMPARTMENTALIZING MULTI-ENZYME PATHWAYS,1247267250000,,89,0222,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,05/22/2013
8c5ad2e93bcb1696e3cf6827031d81d2,active,,93.855,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01AI092531,001,94143.00,.00,94143.00,08/09/2013,07/15/2011,06/30/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,13,"Allergy, Immunology and Transplantation Research",NATIONAL INSTITUTES OF HEALTH,Population genomic analysis of gut microbial colonization in premature infants,124726725,,75,0885,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-104-R01AI092531-001-3-2013-93855-75-0885-NON,CA,,,,,,,,,,,07/07/2014
c03d14109090591ac0bc121539c0542e,active,,93.846,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R21AR063940,000,166624.00,.00,166624.00,08/06/2013,09/15/2012,07/31/2014,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947201760,9,"Arthritis, Musculoskeletal and Skin Diseases Research",NATIONAL INSTITUTES OF HEALTH,MULTIVALENT CONJUGATES FOR ENHANCED BIOACTIVITY OF GROWTH FACTOR BASED THERAPIES,124726725,,75,0888,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-106-R21AR063940-000-2-2013-93846-75-0888-NON,CA,,,,,,,,,,,08/16/2013
0cf87effed6abb6266cf4aee32561552,active,,93.113,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,P01ES009605,000,682512.00,.00,682512.00,08/09/2013,11/01/1998,07/31/2014,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,94704,9,Environmental Health,NATIONAL INSTITUTES OF HEALTH,CENTER FOR CHILDREN'S ENVIRONMENTAL HEALTH RESEARCH,124726725,,75,0862,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-123-P01ES009605-000-15-2013-93113-75-0862-NON,CA,,,,,,,,,,,08/16/2013
0d6786c794f1ad1a83c96642220bd381,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX08AO83G,5,175000.00,.00,.00,12/19/2012,12/19/2012,05/04/2018,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,09,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,SUMMARY: WE WILL PERFORM A FOCUSED AND SYSTEMATIC STUDY OF MAGNETIC RECONNECTION THAT BLENDS OBSERVATIONS AND COMPUTATIONAL MODELING. IN PARTICULAR W,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,01/18/2013
3bb03e70f3b753b4b76869f0d6bba9eb,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AF27G,1,174331.00,.00,.00,12/18/2012,12/18/2012,01/31/2015,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,09,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,OUR GOAL IS TO UNDERSTAND THE SURFACE HISTORY AND CHARACTERIZATION OF THE ASTEROID 25143 ITOKAWA BY STUDY OF RETURNED SAMPLES FROM THE HAYABUSA MISSI,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,01/18/2013
d6ed729fc5d7cdcf2bf56a77a748d5ab,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX13AC50G,0,71381.00,.00,.00,12/21/2012,01/01/2013,12/31/2015,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,09,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"SOFT GAMMA RAYS PROVIDE A UNIQUE WINDOW ON THE HIGH-ENERGY UNIVERSE, ESPECIALLY FOR STUDYING NUCLEAR ASTROPHYSICS THROUGH NUCLEAR LINE EMISSION. HOWE",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,01/18/2013
a6c806b9b78af6eeba5865f453a803ab,active,,47.050,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1249150,000,143459.00,.00,.00,01/25/2013,01/15/2013,12/31/2015,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947207450,CA13,Geosciences,NATIONAL SCIENCE FOUNDATION,The Origins and Implications of Solar Flare and CME-Related Magnetic Field Changes,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201301251249150000,CA,,,,,,,,,,,02/25/2013
9cec5ad9c3385f02342118edb83de006,active,,12.431,NO SAI  W911NF0148,"Research, Development, Test and Evaluation, Army","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",9700: DEPT OF DEFENSE,W911NF0810233,0006,729167.00,.00,6250000.00,10/30/2012,05/27/2008,06/26/2013,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic Scientific Research,DEPT OF DEFENSE,Tools for the Analysis and Design of Complex Multi-Scale Networks,124726725,,21,2040,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013W911NF0148,CA,,,,,,,,,,,03/04/2013
0d792b6b5ec9fc3ada5636ac55397fe1,active,,12.431,NO SAI  W911NF0566,"Research, Development, Test and Evaluation, Army","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,9700: DEPT OF DEFENSE,W911NF1310053,,20000.00,.00,20000.00,02/13/2013,03/01/2013,02/28/2014,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic Scientific Research,DEPT OF DEFENSE,Support of the 2013 International Conference on Laser Spectroscopy,124726725,,21,2040,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013W911NF0566,CA,,,,,,,,,,,03/04/2013
97e817dcccfaca95f048122d07e38033,active,,84.200,SAI NOT AVAILABLE,Higher Education,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,00: State government,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"9100: EDUCATION, DEPARTMENT OF",P200A120194,0002,134172.00,.00,134172.00,07/18/2013,08/16/2013,08/15/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,ALAMEDA,USA,947045940,CA09,Graduate Assistance in Areas of National Need,"EDUCATION, DEPARTMENT OF",GRADUATE ASSISTANCE IN AREAS OF NATIONAL NEED (GAANN),124726725,,91,0201,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,g: Government,g,CA09,"9100: EDUCATION, DEPARTMENT OF",NON,USA,,CA,,,,,,,,,,,07/23/2013
79a1359089258b5316d2b3628668dad7,active,,10.028,SAI UNKNOWN,Salaries and Expenses,The Regents of the University of California,06000,Berkley,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",12K3: ANIMAL AND PLANT HEALTH INSPECTION SERVICE,13-8130-0187-CA,,32628.00,.00,.00,09/28/2013,08/01/2013,07/31/2014,05: Cooperative agreement,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,06**001,CALIFORNIA,Alameda,USA,947045940,CA09,Wildlife Services,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,"to support research aimed at improving our understanding, predictions and diagnostic ability for quarantined and/or regulated pests and pathogens.",124726725,11,12,1600,,"2150 Shattuck Ave, suite 300",,,.00,.00,2013,CA,h: Higher Education,g,CA09,"1200: AGRICULTURE, DEPARTMENT OF",NON,USA,12K30013-8130-0187-CA       1231600,CA,,,,,,,,,,,03/20/2014
fa3c301b45471a198e14d004f5ef3d87,active,,47.070,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),4900: NATIONAL SCIENCE FOUNDATION,1227536,001,394522.00,.00,.00,08/02/2013,10/01/2012,09/30/2016,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA13,Computer and Information Science and Engineering,NATIONAL SCIENCE FOUNDATION,NRI-Large: Collaborative Research: Multilateral Manipulation by Human-Robot Collaborative Systems,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONB201308021227536001,CA,,,,,,,,,,,09/13/2013
aa6c9fe633d4d201c4c9e0d04039b5bb,active,,93.113,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R21ES021833,000,209872.00,.00,209872.00,06/17/2013,06/17/2013,05/31/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947047360,9,Environmental Health,NATIONAL INSTITUTES OF HEALTH,Current-Use Flame Retardants: Maternal Exposure and Neurodevelopment in Children,124726725,,75,0862,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-123-R21ES021833-000-1-2013-93113-75-0862-NON,CA,,,,,,,,,,,06/05/2014
